@relation TestTweets

@attribute calculatedScore {-1.0,1.0}
@attribute tweetText string

@data
1.0,'@bellaelly PS I have been seeing on our Chicago News about Henryville\'s new (old?) school.Have a good day tomorrow it is midnight already TC'
-1.0,'Ramdev\'s jailed aide\'s pic with freedom fighters at Ramlila: New Delhi, Aug 9: Controversy erupted at the... http://t.co/UtwqoBTW #india'
1.0,'@BarRefaeli Could you wish a Friend Happy Birthday? :)\nHis name is Laurin! \nIt\'s his 18th Birthday and he\'s a big fan.\nThanks in advance!'
1.0,'@JimIrsay that would be Jason Varitek. Pick me as I would love to go to the game Sunday.'
1.0,'Check out the performance these brave youngsters did one Saturday morning at Sylvia Park. This is truly a great... http://t.co/keetJd9Q'
1.0,'Imaaa be gone til Sunday the 19th ! :)'
-1.0,'@WSJ: The U.S. Postal Service reported a $5.2 billion quarterly loss, says it is nearly out of cash.&lt;-- Sat mail will be gone very soon...'
1.0,'@Freak_Franchise  Make Sure you tune into @4playnation On http://t.co/S0IHr27X, tomorrow from 1pm to 3pm, Special Guest Young Savage'
1.0,'Come out and support #RecapO tomorrow at #SilentNight on 113th and King Dr. from 4-8:30pm!!!!!!! Be the change you want to see.'
1.0,'Thanks everybody for the bday wishes!!\nGonna have a big celebration tomorrow at Ostend!!!\n\nCHERRY MOON RETRO... http://t.co/fJvQAPwH'
1.0,'@NEstaCKs it will be good for hoop so get ready dec .25 u kno we will c LAKERS vs Heat'
1.0,'Come to MTSU Football Fan Day tomorrow from 2-4 PM at Murphy Center! Meet the team for autographs and enjoy hotdogs and drinks!'
-1.0,'Men\'s latest bedroom worry: \'50 Shades\': E L James\' \'Fifty Shades of Grey\' may be supercharging the sex-drives o... http://t.co/bUdnfyFz'
1.0,'@sue_bryce hey sue. So excited to see you at WPPI U tomorrow. We\'re coming don Canada and would love to buy you a drink. @catG_photo'
1.0,'OK, going to be with @ThsKit on Saturday at SM Bacolod, to meet my CRUSH!!! BOOM! XD!! hahahahqa'
-1.0,'@jtrojnar227 @gdisano55 that may lower his rank in the mcgeezers he will go down to the D league'
1.0,'Remember people, Rui En\'s #PoeticJustice will debut on 11 Sept 12. See you again in 1 month\'s time! ;) http://t.co/MrEDLALt'
1.0,'Nothing against ECL and ISAT, but it sure is nice being in my own apartment for work. Will be even nicer tomorrow when I set up the desktop!'
1.0,'Take care (geddit) to see A Celebration of Harold Pinter at IP on Sat Aug 25 with celebrated actor Julian Sands - 01943 609539 for tickets'
1.0,'My 2nd time seeing @NICKIMINAJ was wen me Kiaya n Chante went to the DC Star we stood in line @ 330pm n they open the club doors at 12am lol'
1.0,'Also excited to see SimCity and BF3 Armored Kill during the @EA conference tomorrow'
1.0,'Mixin it up. Playlist from the Winans \"Tomorrow\" to @kirkfranklin\'s \"Today\" to @InsideJMoss \"Good day\" to @therealmarymary \"It is well\" YUP!'
-1.0,'@GuillemBalague @SkySports He has 3 years left on his deal so AFC\'s resistance may be to strong. Where do you predict Espanyol will finish?'
1.0,'Excited for @mollyorangette and @delanceyseattle opening Essex tonight! Any bar with homemade Thin Mints is my favorite http://t.co/V7UEK0JE'
-1.0,'@KarlousM fuck w/ the pack at jett lounge on Friday if u off...u know i got ya'
1.0,'Circe 2008. The day I got my acceptance letter to U of O. Can\'t believe tomorrow I\'ll be taking my last test http://t.co/aRpXz2Lt'
1.0,'Sunday night lounging! Jett Lounge is the destination! Big LEO celebration! Everybody free all night! Pool t http://t.co/d2GiHl6O'
-1.0,'Premier League Team done ready for tomorrow. Bit of a risky tactic that might backfire in week 1! Now to get ready for NFL FF draft tonight'
1.0,'@JimGellatly  come with me, and you will see @theiqonsband, @Tijuana_Bibles, @Stone_Fox_Chase, and David Taylor at PivoPivo tomorrow night'
1.0,'Interesting to see Cliff Avril start. Told me Wednesday he wasn\'t sure if he was ready to go. Obviously, he is.'
1.0,'@YingUllmann Whatever plans you may have with your family, have a beautiful weekend, Ying! #FF'
1.0,'SO glad that I slept again when my friend phoned me from Gampel for the 2nd time! Now I have \"I know\" as voicemail on my mobile. #PlaceboGig'
-1.0,'Just watched the Rhonda Rousey v. Meisha Tate fight for the 1st time and that was one of the nastiest armbars'
-1.0,'Not cool having Miesha Tate, the former bantam weight champ on the under card. C\'mon #Strikeforce treat her better. #RouseyKaufman'
1.0,'Tremendous rally by Miesha Tate to win by armbar in the 3rd. Julie Kedzie is a great ambassador for MMA + fought her a** off. Respect.'
-1.0,'That girl Rhonda Rousey is BAD. And she\'s got 6 Ws all by way of 6 1st rd arm bars. #BadAss'
1.0,'Rhonda Rousey is too good! 6 wins in the first round by arm bar. She may not be beaten!'
-1.0,'@YahooSports  It is the 6th straight 1st ROUND SUBMISSION not 6th straight 1st minute KO, Miesha Tate did go 4:00+ with her. Get it right!'
1.0,'And Rhonda Rousey has officially won by armbar..for the 6th time. 6-0.'
1.0,'Sunday dining is always amazing at Volare Restaurant Chicago with friends and Family. We recommend starting your... http://t.co/zHVjfdac'
1.0,'Happy Birthday Wilt Chamberlain may you rest in peace'
1.0,'Happy Birthday Wilt Chamberlain! He may be dead, but was also known for being stiff when he was alive.'
1.0,'Our SE member the Alresford Community Choir to share the stage with Brit Award winning @TheBandBlake on Sep 15 @TRwinchester. How exciting!'
1.0,'The only 2nd coming I\'m interested in is @springsteen bringing his Wrecking Ball back to the UK\n\n#HisAlmightyBruceness'
1.0,'The Wednesday iPad edition is out now - including Tom Segal\'s Pricewise advice and brilliant previews for Juddmonte International day'
1.0,'It\'s Tuesday night in Athens! AKA karaoke night at the Volstead so come see me!!'
1.0,'When did Wilt Chamberlain have time for basketball?: TUESDAY marked the birthday of greatest athlete to come fro... http://t.co/xi1otZ6p'
1.0,'Ghost  rider 2 was good but it was super trippy. 1st one is better.'
1.0,'@AurieGood @aplace4thoughts @heatherlblythe yup.  then we have the strawberry festival in late Feb/early Mar.  it\'s FL. :-)'
1.0,'LEO,VIRGO?! CLUB PULSE is the MOVE this THURSDAY! Leos &amp; Virgos are free before 12! Also co-hosted by #Evalesco! Evalesco WILL be there!!!!'
1.0,'@IBGDRGN Today is our Chinese July 7th Valentine\'s day I hope you will soon find you that she wishes you to be happy  Happy Valentine\'s Day'
1.0,'PM ready for reply on coal blocks: Congress: New Delhi, Aug 22 (IANS) With the Bharatiya Janata Party (BJP)... http://t.co/VoO1DVEw'
1.0,'@JoshuaPlethora BR\'s amazing food, music &amp; culture scene may be encased in strip malls like a baby embedded in a king cake, but it\'s there.'
1.0,'Get excited for The Local Q Birthday Bash on Friday night by checking out the band profile of Trifecta here: http://t.co/r1z0FNMv'
1.0,'@nolimitcattleco We haven\'t talked about it yet. However, we are very excited about the Jan Revolution heifer calf that is inside of her.'
1.0,'@Miss_Lydiard i can meet you at sylvia park tomorrow at lunch if you wanna stay over this weekend?! but i know you have vou course so lmk :)'
1.0,'Starts Friday night Irving plaza NYC me and @bteband touring with Chiodos &lt;- stoked'
1.0,'JETT LOUNGE THURSDAY NIGHT!!! it\'s gonna be HOT!!!  come party with me and Kenny Smoove  he is one of the hottest Producers and many more!!!'
-1.0,'Poor Bruce Springsteen: 1st Swan co-opts Badlands; then Abbott adopts the Wrecking Ball title. When will Aussie politicians leave him alone?'
1.0,'@D_Lombardozzi Will there ever be a 3rd season of Breakout Kings? FX should pick you guys up! Please tell me sumthin good!!! Best show ever!'
1.0,'7:23 a young savage named suadonte wright was born , I love you baby &amp; may your soul rest&lt;3333 I miss you donnnn !'
1.0,'Good morning!!  The sun is brightly shining in East York, it\'s going to be a great day!'
1.0,'Cool #cdnpoli RT@angelpike: Call the hospital in Iqaluit &amp; press 2 for English. Experience an aboriginal language as 1st choice\"'
-1.0,'@rkprater Just read Timmonsville is beating the crap out of McBee 60-8 still in the 3rd!!!'
1.0,'@justinbieber 194days till i see you at #BELIEVEtour at london o2 arena on march 7th&lt;3'
-1.0,'@JaggerHope91 oiler fans are unhappy with, 45 points each season, Gagner as their 2nd line C. Habs fans should hate 28 point Eller as a 2C.'
1.0,'Tomorrow I am off to Petrolia to see \"the Waltons\" lol and over to London for Evans side of family reunion.'
1.0,'The sun is out for President\'s Day! Today will be a good day, perfect way to finish the Cricket season.'
1.0,'Just caught the last few minutes of @orjan_nilsen\'s track Endymion on @SiriusXMArea. Great track to get ready for work with. Its my FRIDAY!!'
1.0,'I Will Be Performing at the DC Star on September 1st Hope Yall Can Come Thru! http://t.co/UXZjcSul'
1.0,'Good day eventing today with a win on Endymion entrechat an a 5th with viscount Oscar! very early start tomorrow for event #2 in Hampshire'
1.0,'@sandraa0407 @Stillsanna Dongwoo is like a big baby, sooo cute :3 I just wanna hug him... Is Dongwoo becoming my 3rd Infinite bias? *0*'
1.0,'#np BAGSAKAN by parokya ni Edgar, Gloc 9 and Francis M. &lt;3 I may sound baduy but it\'s the only tagalog song nga NINDOOOOOT JOD KAAYO DMD &lt;3'
1.0,'Nebraska placed a nation-leading nine players on the first-ever Senior Bowl watch list released Saturday... http://t.co/xXEbwBKQ'
1.0,'Ben Amos doing well @ Hull City.Another clean sheet v Charlton.He says he\'s enjoying the challenge of playing regular 1st team f\'ball. #mufc'
1.0,'Ben Amos doing well @Hull .Another clean sheet. He says he\'s enjoying the challenge of playing regular 1st team football. #MUFC'
-1.0,'IEBC may hold the most modern &amp; credible elections, but that wont stop Kenya from Burning again IF the intolerance we r witnessing continues'
-1.0,'Rt @gordonmutugi: IEBC may hold the most modern &amp; credible elections, but that wont stop Kenya from Burning again IF the intolerance we  ...'
-1.0,'Holger may have another selection headache with Carl Valeri coming off with a possible injury after 30 mins in tonight\'s game v Cesena'
1.0,'The Snickerdoodle-Strawberry Ice Cream Sandwich is BACK!!!!  We\'ll be at the SR Wed. Night Mkt, Guernville Farm... http://t.co/c1OS35kC'
1.0,'@sandraa0407 @Stillsanna @JRoyaal Dongwoo\'s reaction to 7th rank is just hilarious!!! xD'
-1.0,'Bharatiya Janata Party (BJP) national vice-president Gopinath Munde on Sunday refuted rumours that he was going to join the Congress.'
-1.0,'BJP doing drama to hide facts, says minister - The government Tuesday accused the Bharatiya Janata Party (BJP) of...http://t.co/GMxmgdR9'
1.0,'Jeff, Joseph Arthur and the amazing Richard Stuverud....\nFox Theater in Bolder, November 18th.\nDO NOT MISS THIS!... http://t.co/3fdt2JXv'
1.0,'Mushu at The Hurricane wearing Tressa\'s rockstar bday foam guitar after our show last Saturday. We killed it http://t.co/hS178hfp'
1.0,'I will see him perform at club Pulse tomorrow so happy lol my bday... Come party with me having a... http://t.co/DNkvAukc &lt;via #instagram&gt;'
-1.0,'Red Cross halts most Pakistan aid after beheading: The International Committee of the Red Cross  said on Tuesday... http://t.co/NyZ7fj7t'
1.0,'@DeanteT the 1st thing that came to mind was something from Flatbush Zombies hahaha or omg, Biz Markie. OR Ol\' Dirty Bastard &gt;:)'
1.0,'@bobmcbobbob1 Optimism: Pancake day on Sunday.'
1.0,'Gerald Green will show on a good team that he\'s more than just a dunker. Kid can do it all. 2nd biggest surprise behind JLin  #NBArank'
1.0,'$224.60.  Not a bad payoff for a 2nd race Trifecta at #DelMar.  Check it out: http://t.co/dyehzvrw'
1.0,'Hey don\'t forget our show at the Rex Theatre is Sunday! Anyone want a ticket contact us! http://t.co/qe99ciW0'
1.0,'Can\'t wait to see how wk 3 of the Safe House sermon will be broken down. This Sunday is Kanye\'s verse. \nMy Pastor keeps it real @PastorGeno'
1.0,'@geoffstults on September 5th, The Finder reaches italian tv (with the worst title translation ever). FINALLY!!! :D #finder #risolutore #sky'
1.0,'Egypt\'s Morsi gets red carpet welcome in Iran: TEHRAN, Aug 29: Egypt\'s Mohamed Morsi is in Iran for the first visit... http://t.co/LG2oLqrs'
1.0,'@cerysmatthews Saw Bruce Springsteen in June. \"Wrecking Ball\" great but \"Jack of All Trades\" v moving song of life in the Credit Crunch'
1.0,'4ths are in striking distance of promotion &amp; the title.\nSunday is Presidents Day. Be great to get as many of us together. 2pm legends v club'
1.0,'@redsonfire Perhaps they want a 3rd choice hahaha! Like Ben Amos at #MUFC'
1.0,'Sept 8 las Vegas Hard Rock, Randall \"the KO King\" Bailey vs Devon Alexander. 37 year old Bailey looking good in his 4 win streak.'
1.0,'@tressawill Good morning Tressa! Hope that you have a Fabulous Friday!'
1.0,'I\'ll be rooting for Penn State tomorrow...even tho THEY MURDERED JOE PA FOR SOMETHING HE DIDN\'T DO! the new coach &amp; kids deserve that'
1.0,'DMV I will be Performing LIVE @ DC Star this Saturday w/ Big and the Band shout to Sunshine + Bennyt'
-1.0,'@andrewilamb Chesters tomorrow for the match with me and shoddy you cool motherfucker?'
1.0,'February 13th \"Desperation Day\" the most awesome day of all time #True_Story'
1.0,'happy 15th anniversity kuya gloc9 you are number 1 rapper and francis M. .........'
1.0,'Won the 400 and the 200 and came 2nd in the 800 at Tayside and fife championships!'
1.0,'TRIFECTA! this friday get off your butt and come out to Halls to show some support as volleyball, soccer, and football take down the devils!'
1.0,'Steve Martin, Dan Aykroyd, Chevy Chase, John Belushi one of the best comedians in Sat Night Live..'
1.0,'@Al_Pro_ best one ever 7th track Dr.Dre on the beat ft. Biggie,2pac,Big L,&amp; Big Pun...song is gonna be called \"We Ain\'t Dead\" lmaooo'
1.0,'@NJHoranHugs Haha, I hardly knew about them and one day I was at her house and she sat me down and made me watch the Brit Awards with her :)'
1.0,'\"Eskom\'s #Entrepreneurship #Education Simama Ranta\" 9 provincial winning schools exhibit at Coca-Cola Dome 13 - 16 September. See you there'
-1.0,'@ahmedthalib waheed proposed mdp to join the  gov prior CoNI\'s verdict. 7 feb controversial power transfer refrained mdp joining the govt.'
1.0,'Looking forward to facing Ms. Allysin Kay this Saturday in Petrolia!! http://t.co/Z6CBqYp1  come check it out!'
-1.0,'Silent house was ass, when a stranger calls was ass, the woman in black was ass and Friday the 13th is also ass'
-1.0,'Waiting for a phone call off the head of Joseph Wright.  But I might have to go back to Benedicts tomorrow! :( #GodHelpMe'
1.0,'Manuel Charr Looks Confident Ahead of Saturday Clash Vs. Vitali Klitschko: Charr didn\'t look scared as he stared... http://t.co/o3VxixpV'
1.0,'Trifecta will be performing at the 19th Green in Jeffersonville IN on Thursday Sept 6 @ 8pm!  Come join the party!'
1.0,'@mtracey Fluke\'s famous for something said about here, not anything she did. Weird they had her scheduled to speak in the 1st place.'
1.0,'Tomorrow I plan on playing BlackOps Zombies, Gears3, and maybe MW3 all day thanks to my 2day LIVE code. Anyone down for some gaming?'
